topic_code,type,title,provider,url,duration,notes,is_primary,rank,pace,lod,breadth,dok,wida,visuals,series,prereq
6.14,interactive,Bioaccumulation Interactive - HHMI,HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/,,,yes,1,,,,,,,HHMI BioInteractive,6.8
6.14,reading,Bioaccumulation and Biomagnification - National Geographic,National Geographic,https://education.nationalgeographic.org/resource/bioaccumulation/,,,yes,1,,,,,,,,6.8
6.14,worksheet,Bioaccumulation and Biomagnification Worksheet,Biology Corner,https://www.biologycorner.com/worksheets/bioaccumulation.html,,,yes,1,,,,,,,,6.8
6.14,video,Biomagnification and the Trouble with Toxins - TED-Ed,TED-Ed,https://www.youtube.com/watch?v=GaERDYNRTeA,,,yes,1,,,,,,,TED-Ed,6.8
6.14,video,How Pollution Enters Your Body - TED-Ed,TED-Ed,https://ed.ted.com/,,,yes,1,,,,,,,TED-Ed,6.8
6.14,reading,How Pollution Gets Into Your Body - Scientific American,Science News for Students,https://www.snexplores.org/article/microplastics-body,,,yes,1,,,,,,,,6.8
6.14,video,Microplastics Are Everywhere,Kurzgesagt,https://www.youtube.com/watch?v=RS7IzU2VJIQ,,,yes,1,,,,,,,Kurzgesagt,6.8
6.14,video,Microplastics Are Everywhere - Our Changing Climate,Our Changing Climate,https://www.youtube.com/@OurChangingClimate,,,yes,1,,,,,,,,6.8
6.14,audio,Science Vs: Microplastics in Your Body,Science Vs Climate,https://open.spotify.com/show/5lY4b5PGOvMuOYOjOVEVb8,,,yes,1,,,,,,,,6.8
6.14,audio,Science Vs: Plastics - Are They Toxic,Gimlet/Spotify,https://open.spotify.com/show/5lY4b5PGOvMuOYOjOVEYF3,,,yes,1,,,,,,,,6.8
6.14,simulation,Bioaccumulation Simulator: Model how toxins concentrate up food chains into humans,EPA,https://www.epa.gov/fish-tech/bioaccumulation-and-fish,,,,2,,,,,,,,6.8
6.14,lab,Biomonitoring Lab: Measure pollutant levels in biological samples,CDC,https://www.cdc.gov/biomonitoring/,,,,2,,,,,,,,6.8
6.14,game,Body Burden Quiz Game: Guess which pollutants are in common products,EWG,https://www.ewg.org/,,,,2,,,,,,,,6.8
6.14,simulation,Body Burden Simulation: Visualize pollutant bioaccumulation in humans,NIH NIEHS,https://www.niehs.nih.gov/health/topics/agents,,,,2,,,,,,,,6.8
6.14,audio,Heavy Metal - Radiolab (Lead Poisoning),Radiolab Environment,https://radiolab.org/,,,,2,,,,,,,,6.8
6.14,game,Pollution in Your Body Game,Ecology Games Educational,https://www.legendsoflearning.com/learning-objectives/pollution/,,,,2,,,,,,,,6.8
6.14,reading,Toxicology - LibreTexts,LibreTexts,https://bio.libretexts.org/Bookshelves/Ecology/Environmental_Science,,,,2,,,,,,,,6.8
7.1A,worksheet,Dust Bowl Case Study Worksheet,National Geographic,https://education.nationalgeographic.org/,,,yes,1,,,,,,,,
7.1A,interactive,Dust Bowl Timeline Interactive: Causes and consequences of soil catastrophe,PBS,https://www.pbs.org/kenburns/dustbowl/,,,yes,1,,,,,,,,
7.1A,video,The Dust Bowl - American Experience PBS Documentary,Case Studies - Dust Bowl,https://www.pbs.org/wgbh/americanexperience/films/dustbowl/,,,yes,1,,,,,,,,
7.1A,video,The Dust Bowl - American Experience PBS Documentary,Case Studies - Dust Bowl,https://www.youtube.com/watch?v=sYOIuSVE0Cw,,,yes,1,,,,,,,,
7.1A,video,The Dust Bowl - Crash Course US History,Case Studies - Dust Bowl,https://www.youtube.com/watch?v=bQ5_AESL4cQ,,,yes,1,,,,,,,Crash Course,
7.1A,video,The Dust Bowl - National Drought Mitigation Center,,https://drought.unl.edu/dustbowl/,,,yes,1,,,,,,,,
7.1A,reading,The Dust Bowl - National Geographic,National Geographic,https://education.nationalgeographic.org/resource/dust-bowl/,,,yes,1,,,,,,,,
7.1A,video,The Dust Bowl Explained - History Channel,Case Studies - Dust Bowl,https://www.youtube.com/results?search_query=dust+bowl+documentary,,,yes,1,,,,,,,,
7.1A,audio,BBC Climate Question: Soil and the Dust Bowl,BBC Climate Question,https://www.bbc.co.uk/programmes/w13xtvb8,,,,2,,,,,,,,
7.1A,simulation,Dust Bowl Climate Model: Simulate drought and land use impacts on soil,NASA,https://climate.nasa.gov/interactives/,,,,2,,,,,,,,
7.1A,interactive,Dust Bowl Interactive Map: Explore 1930s soil erosion across the Plains,Library of Congress,https://www.loc.gov/collections/fsa-owi-black-and-white-negatives/,,,,2,,,,,,,,
7.1A,audio,Radiolab: Dust Bowl Legacy,Radiolab/WNYC,https://radiolab.org/episodes/dust,,,,2,,,,,,,,
7.1A,lab,Soil Erosion Lab: Model wind and water erosion on agricultural land,NRCS,https://www.nrcs.usda.gov/wps/portal/nrcs/detail/soils/edu/,,,,2,,,,,,,,
7.1A,simulation,Soil Erosion Simulator: Model wind erosion and Dust Bowl conditions,SERC,https://serc.carleton.edu/integrate/teaching_materials/dust_bowl/,,,,2,,,,,,,,
7.1A,video,The Dust Bowl - Ken Burns,PBS,https://www.youtube.com/watch?v=5ubNpGaAObo,,,,2,,,,,,,,
7.1A,game,Dust Bowl Erosion Game,Ecology Games Educational,https://climatekids.nasa.gov/,,,,3,,,,,,,,
7.1B,simulation,Environmental Patterns Simulation: Identify recurring patterns across Earth systems,Concord Consortium,https://sagemodeler.concord.org/,,,yes,1,,,,,,,,7.1A
7.1B,interactive,Environmental Principles Interactive Concept Map: Connect major environmental concepts,National Geographic,https://education.nationalgeographic.org/resource/environment/,,,yes,1,,,,,,,,7.1A
7.1B,video,Patterns in Nature: Recognizing Environmental Connections,Bozeman Science,http://www.bozemanscience.com/,,,yes,1,,,,,,,Bozeman Science APES,7.1A
7.1B,reading,Synthesis - CK-12,CK-12,https://flexbooks.ck12.org/,,,yes,1,,,,,,,,7.1A
7.1B,video,Cross-Cutting Concepts in Environmental Science - NGSS,NGSS,https://www.nextgenscience.org/,,,,2,,,,,,,,7.1A
7.1B,game,Environmental Patterns Quiz: Match patterns across Earth systems,Quizlet,https://quizlet.com/subject/environmental-patterns/,,,,2,,,,,,,,7.1A
7.1B,reading,Patterns in Ecology - Synthesis,Biology LibreTexts Ecology,https://bio.libretexts.org/Bookshelves/Ecology/Environmental_Biology_(Hartline)/08%3A_Synthesis,,,,2,,,,,,,,7.1A
7.1B,audio,Patterns in Environmental Science: Cross-cutting themes and synthesis,TED Radio Hour,https://www.npr.org/programs/ted-radio-hour/,,,,2,,,,,,,,7.1A
7.1B,reading,Patterns in Environmental Systems - LibreTexts,LibreTexts,https://bio.libretexts.org/Bookshelves/Ecology/Environmental_Science,,,,2,,,,,,,,7.1A
7.1B,video,Patterns in Nature - Ecology Synthesis,Bozeman Science Ecology,https://www.youtube.com/watch?v=pyxTR9wSfI0,,,,2,,,,,,,,7.1A
7.1B,lab,Patterns in Nature Lab: Investigate cross-cutting concepts in environmental science,SERC,https://serc.carleton.edu/integrate/teaching_materials/patterns/,,,,2,,,,,,,,7.1A
7.1B,interactive,Synthesis Patterns Interactive: Identify cross-cutting patterns in environmental science,CK-12,https://www.ck12.org/earth-science/patterns-in-nature/,,,,2,,,,,,,,7.1A
7.1B,worksheet,Synthesis Patterns Worksheet,HHMI BioInteractive,https://www.biointeractive.org/,,,,2,,,,,,,HHMI BioInteractive,7.1A
7.1B,worksheet,Synthesis Patterns Worksheet: Identify cross-cutting patterns across environmental systems,NGSS Life Science,https://www.ngsslifescience.com/,,,,2,,,,,,,,7.1A
7.1B,game,Ecology Synthesis Quiz Game,Ecology Games Educational,https://www.legendsoflearning.com/learning-objectives/ecology/,,,,3,,,,,,,,7.1A
7.1B,audio,Outrage and Optimism: Patterns in Environmental Problems,Outrage+Optimism,https://open.spotify.com/show/2FjnE8EVBXM3ZTMtSElFMG,,,,3,,,,,,,,7.1A
7.1B,video,Systems Thinking for Sustainability,Systems Innovation,https://www.youtube.com/watch?v=5VtLLQyRPEw,,,,3,,,,,,,,7.1A
7.2,worksheet,Aral Sea Case Study Worksheet,National Geographic,https://education.nationalgeographic.org/,,,yes,1,,,,,,,,
7.2,reading,Aral Sea Crisis - National Geographic,National Geographic,https://education.nationalgeographic.org/resource/aral-sea/,,,yes,1,,,,,,,,
7.2,interactive,Aral Sea Environmental Disaster Map: Explore the shrinking Aral Sea,Google Earth,https://earth.google.com/,,,yes,1,,,,,,,,
7.2,video,Aral Sea: The Sea That Dried Up in 40 Years - BBC News,BBC News,https://www.youtube.com/watch?v=5N-_69cWyKo,,,yes,1,,,,,,,,
7.2,video,Shrinking Aral Sea NASA Satellite Timelapse,NASA,https://earthobservatory.nasa.gov/features/videos/shrinking-aral-sea,,,yes,1,,,,,,,,
7.2,video,The Aral Sea Documentary - Jolbors Films,Jolbors,https://jolbors.com/works/view/1670,,,yes,1,,,,,,,,
7.2,reading,The Disappearance of the Aral Sea - NASA Earth Observatory,Case Studies - Aral Sea,https://earthobservatory.nasa.gov/world-of-change/AralSea,,,yes,1,,,,,,,,
7.2,video,The Disappearing Aral Sea,BBC,https://www.youtube.com/watch?v=03L_yAQY9GI,,,yes,1,,,,,,,,
7.2,reading,Aral Sea - LibreTexts,LibreTexts,https://bio.libretexts.org/Bookshelves/Ecology/Environmental_Science,,,,2,,,,,,,,
7.2,lab,Aral Sea Water Budget Lab: Calculate water inputs and losses,SERC,https://serc.carleton.edu/integrate/teaching_materials/aral_sea/,,,,2,,,,,,,,
7.2,audio,BBC Climate Question: The Aral Sea Story,BBC,https://www.bbc.co.uk/programmes/w13xtvb8,,,,2,,,,,,,,
7.2,reading,The Aral Sea - UNEP Environmental Case Study,Case Studies - Aral Sea,https://www.unep.org/,,,,2,,,,,,,,
7.2,reading,The Aral Sea Crisis - Columbia University,Case Studies - Aral Sea,https://www.columbia.edu/~tmt2120/introduction.htm,,,,2,,,,,,,,
7.2,reading,The Aral Sea Crisis - Columbia University Earth Institute,Case Studies - Aral Sea,https://news.climate.columbia.edu/,,,,2,,,,,,,,
7.2,simulation,Water Diversion Simulator: Model how water management affects ecosystems,Concord Consortium,https://learn.concord.org/resources/water-diversion,,,,2,,,,,,,,
7.3,video,Dead Zone in the Gulf of Mexico - NOAA Ocean Today,NOAA,https://oceantoday.noaa.gov/deadzonegulf/,,,yes,1,,,,,,,,
7.3,video,Dead Zones in the Ocean - What Causes Them,MinuteEarth,https://www.youtube.com/watch?v=0s76LJm0h6g,,,yes,1,,,,,,,MinuteEarth,
7.3,reading,Gulf of Mexico Dead Zone - NOAA,NOAA,https://oceanservice.noaa.gov/facts/deadzone.html,,,yes,1,,,,,,,,
7.3,video,Gulf of Mexico Dead Zone - NOAA,,https://www.noaa.gov/education/resource-collections/ocean-coasts/gulf-of-mexico-dead-zone,,,yes,1,,,,,,,,
7.3,video,How Agriculture Creates Dead Zones - Vox,Vox,https://www.youtube.com/@Vox,,,yes,1,,,,,,,,
7.3,audio,How to Save a Planet: Dead Zones,How to Save a Planet,https://open.spotify.com/show/1KzrasExlM5dgMYwgFHns6,,,yes,1,,,,,,,,
7.3,audio,Science Vs: Dead Zones and Fertilizer Runoff,Gimlet/Spotify,https://open.spotify.com/show/5lY4b5PGOvMuOYOjOVEYF3,,,yes,1,,,,,,,,
7.3,video,The Dead Zone of the Gulf of Mexico - Nancy Rabalais TED Talk,TED,https://www.ted.com/talks/nancy_rabalais_the_dead_zone_of_the_gulf_of_mexico,,,yes,1,,,,,,,,
7.3,video,The Gulf of Mexico Dead Zone Explained,NOAA,https://www.youtube.com/watch?v=E5jHNAERCZU,,,yes,1,,,,,,,,
7.3,reading,What Causes the Gulf of Mexico Dead Zone - EPA,Case Studies - Gulf Dead Zone,https://www.epa.gov/ms-htf,,,yes,1,,,,,,,,
7.3,worksheet,Dead Zone Analysis Worksheet - NOAA,NOAA,https://oceanservice.noaa.gov/,,,,2,,,,,,,,
7.3,simulation,Eutrophication Model: Simulate nutrient loading and oxygen depletion,Concord Consortium,https://learn.concord.org/resources/eutrophication,,,,2,,,,,,,,
7.3,lab,Hypoxia Investigation Lab: Track dead zone formation from agricultural runoff,SERC,https://serc.carleton.edu/integrate/teaching_materials/dead_zone/,,,,2,,,,,,,,
7.3,game,Dead Zone Causes Game,Ecology Games Educational,https://www.noaa.gov/education,,,,3,,,,,,,,
7.4,video,Chasing Coral - Netflix Documentary Trailer,Case Studies - Coral Reefs,https://www.youtube.com/results?search_query=chasing+coral+documentary,,,yes,1,,,,,,,,
7.4,video,Chasing Coral - Official Trailer,Case Studies - Coral Reefs,https://www.youtube.com/watch?v=aGGBGcjdjXA,,,yes,1,,,,,,,,
7.4,video,Coral Reef Bleaching Explained - Vox,Case Studies - Coral Reefs,https://www.youtube.com/results?search_query=coral+reef+bleaching+explained,,,yes,1,,,,,,,,
7.4,worksheet,Coral Reef Decline Worksheet,Biology Corner Ecology,https://www.biologycorner.com/worksheets/coral.html,,,yes,1,,,,,,,,
7.4,lab,Coral Reef Health Lab: Assess bleaching and measure reef health indicators,Labster,https://www.labster.com/simulations/coral-reef,,,yes,1,,,,,,,,
7.4,interactive,Coral Reef Interactive,NOAA Interactive,https://oceanexplorer.noaa.gov/,,,yes,1,,,,,,,,
7.4,game,Coral Reef Rescue Game,Ecology Games Educational,https://www.pbslearningmedia.org/subjects/science/life-science/,,,yes,1,,,,,,,,
7.4,game,Coral Reef Rescue Game: Save coral reefs from bleaching and pollution,NOAA,https://oceanservice.noaa.gov/education/games/,,,yes,1,,,,,,,,
7.4,worksheet,Coral Reef Worksheet - Biology Corner,Biology Corner,https://www.biologycorner.com/worksheets/coral_reef.html,,,yes,1,,,,,,,,
7.4,reading,Coral Reefs - National Geographic,National Geographic,https://education.nationalgeographic.org/resource/coral-reef-ecosystems/,,,yes,1,,,,,,,,
7.4,video,Coral Reefs 101 - NatGeo,National Geographic,https://youtu.be/ZiULxLLP32s,,,yes,1,,,,,,,,
7.4,video,Coral Reefs 101 - National Geographic,National Geographic,https://www.youtube.com/watch?v=ZiULxLLP32s,,,yes,1,,,,,,,,
7.4,video,Coral Reefs Are Dying - Hot Mess PBS,Hot Mess PBS,https://www.youtube.com/watch?v=hot_mess_pbs,,,yes,1,,,,,,,,
7.4,worksheet,Coral Reefs and Global Warming Activity - HHMI,Biology Corner Ecology,https://www.biointeractive.org/classroom-resources/coral-reefs-and-global-warming,,,yes,1,,,,,,,HHMI BioInteractive,
7.4,interactive,HHMI BioInteractive: Coral Bleaching Click and Learn,HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/coral-bleaching,,,yes,1,,,,,,,HHMI BioInteractive,
7.4,lab,HHMI Coral Reef Ecology Virtual Lab,HHMI BioInteractive Labs,https://www.biointeractive.org/classroom-resources/coral-reef-ecology-virtual-lab,,,yes,1,,,,,,,HHMI BioInteractive,
7.4,audio,How to Save a Planet: Coral Reefs,How to Save a Planet,https://open.spotify.com/show/1KzrasExlM5dgMYwgFHns6,,,yes,1,,,,,,,,
7.4,interactive,Interactive Exploration of Coral Bleaching - HHMI,HHMI Click & Learn,https://www.biointeractive.org/classroom-resources/interactive-exploration-coral-bleaching,,,yes,1,,,,,,,HHMI BioInteractive,
7.4,video,The Insane Biology of the Coral Reef,Kurzgesagt,https://www.youtube.com/watch?v=BwFLAZDIaYQ,,,yes,1,,,,,,,Kurzgesagt,
7.4,audio,BBC Climate Question: Can We Save Coral Reefs,BBC,https://www.bbc.co.uk/programmes/w13xtvb8,,,,2,,,,,,,,
7.4,simulation,Coral Reef Bleaching Simulation,Concord Consortium,https://learn.concord.org/,,,,2,,,,,,,,
7.4,reading,Coral Reef Ecosystems - NOAA,NOAA,https://oceanservice.noaa.gov/education/tutorial_corals/welcome.html,,,,2,,,,,,,,
7.5,video,How We Saved the Ozone Layer,MinuteEarth,https://www.youtube.com/watch?v=pMdJxVjZMRI,,,yes,1,,,,,,,MinuteEarth,
7.5,simulation,Ozone Depletion Model: Simulate atmospheric chemistry of ozone destruction,PhET,https://phet.colorado.edu/en/simulations/molecules-and-light,,,yes,1,,,,,,,PhET Simulations,
7.5,game,Ozone Layer Protection Game: Ban CFCs and watch ozone recover,NASA Climate Kids,https://climatekids.nasa.gov/ozone/,,,yes,1,,,,,,,,
7.5,audio,Science Vs: The Ozone Hole - A Success Story,Gimlet/Spotify,https://open.spotify.com/show/5lY4b5PGOvMuOYOjOVEYF3,,,yes,1,,,,,,,,
7.5,audio,Science Vs: The Ozone Layer Story,Science Vs Climate,https://open.spotify.com/show/5lY4b5PGOvMuOYOjOVEVb8,,,yes,1,,,,,,,,
7.5,video,Stratospheric Ozone - Bozeman Science APES #033,Bozeman Science,http://www.bozemanscience.com/ap-es-033-stratospheric-ozone,,,yes,1,,,,,,,Bozeman Science APES,
7.5,reading,The Ozone Hole - NASA Ozone Watch,NASA Climate Articles,https://ozonewatch.gsfc.nasa.gov/,,,yes,1,,,,,,,,
7.5,video,The Ozone Layer - How We Saved the Planet,Kurzgesagt Environment,https://www.youtube.com/watch?v=QA8fFMvhNEQ,,,yes,1,,,,,,,,
7.5,video,The Ozone Layer: How We Saved Ourselves - Kurzgesagt,Kurzgesagt,https://www.youtube.com/@kurzgesagt,,,yes,1,,,,,,,Kurzgesagt,
7.5,lab,CFC and Ozone Lab: Investigate how chlorofluorocarbons destroy ozone,SERC,https://serc.carleton.edu/integrate/teaching_materials/ozone/,,,,2,,,,,,,,
7.5,interactive,Montreal Protocol Success Interactive: Explore how policy saved the ozone layer,UNEP,https://ozone.unep.org/,,,,2,,,,,,,,
7.5,reading,Ozone Layer Protection - EPA,EPA,https://www.epa.gov/ozone-layer-protection,,,,2,,,,,,,,
7.5,game,Ozone Layer Protection Game,Ecology Games Educational,https://climatekids.nasa.gov/,,,,2,,,,,,,,
7.6,reading,Acid Rain - EPA Students Guide,EPA,https://www.epa.gov/acidrain,,,yes,1,,,,,,,,
7.6,lab,Acid Rain Lab: Test pH of rainwater and its effects on ecosystems,Labster,https://www.labster.com/simulations/acid-rain,,,yes,1,,,,,,,,
7.6,simulation,Acid Rain Simulation: Model sulfur emissions and pH effects on ecosystems,PhET,https://phet.colorado.edu/en/simulations/acid-base-solutions,,,yes,1,,,,,,,PhET Simulations,
7.6,worksheet,Acid Rain Worksheet - EPA Education,EPA,https://www.epa.gov/acidrain/what-acid-rain,,,yes,1,,,,,,,,
7.6,video,Acid Rain: What Causes It and How Can We Fix It,MinuteEarth,https://www.youtube.com/watch?v=1PDjVDIvCGo,,,yes,1,,,,,,,MinuteEarth,
7.6,video,Acid Rain: What Causes It and How We Solved It,It's Okay To Be Smart,https://www.youtube.com/watch?v=1PDjVDIrFec,,,yes,1,,,,,,,,
7.6,video,How We Solved Acid Rain - Vox,Vox,https://www.youtube.com/watch?v=yg7Dv4bFSFM,,,yes,1,,,,,,,,
7.6,audio,Science Vs: Acid Rain,Gimlet/Spotify,https://open.spotify.com/show/5lY4b5PGOvMuOYOjOVEYF3,,,yes,1,,,,,,,,
7.6,video,What Is Acid Rain and How Does It Form,National Geographic,https://www.youtube.com/watch?v=IxSr96dAahY,,,yes,1,,,,,,,,
7.6,lab,Acid Deposition Lab: Measure effects of acid rain on soil and water,SERC,https://serc.carleton.edu/integrate/teaching_materials/acid_rain/,,,,2,,,,,,,,
7.6,simulation,Acid Deposition Model: Simulate acid rain formation and impact,Concord Consortium,https://learn.concord.org/resources/acid-rain,,,,2,,,,,,,,
7.6,reading,Acid Rain - LibreTexts Environmental Science,LibreTexts,https://bio.libretexts.org/Bookshelves/Ecology/Environmental_Science,,,,2,,,,,,,,
7.6,game,Acid Rain Game,Ecology Games Educational,https://www.legendsoflearning.com/learning-objectives/acid-rain/,,,,2,,,,,,,,
7.6,video,Acid Rain: A Success Story in Environmental Regulation,Our Changing Climate,https://www.youtube.com/watch?v=GVBeY1jSG9Y,,,,2,,,,,,,,
7.6,audio,BBC Climate Question: Acid Rain Success,BBC Climate Question,https://www.bbc.co.uk/programmes/w13xtvb8,,,,2,,,,,,,,
7.7,lab,Atmospheric Circulation and Biomes: Explore global wind patterns,Labster,https://www.labster.com/simulations/atmospheric-circulation-and-biomes,,,yes,1,,,,,,,,
7.7,audio,How to Save a Planet: Overfishing,How to Save a Planet,https://open.spotify.com/show/1KzrasExlM5dgMYwgFHns6,,,yes,1,,,,,,,,
7.7,video,Overfishing: The End of the Line - Documentary Clip,Case Studies - Cod Collapse,https://www.youtube.com/results?search_query=end+of+the+line+overfishing,,,yes,1,,,,,,,,
7.7,video,The Collapse of the Atlantic Cod,Vox,https://www.youtube.com/watch?v=3mbcSgRv3XI,,,yes,1,,,,,,,,
7.7,video,The Collapse of the Atlantic Cod - DW Documentary,Case Studies - Cod Collapse,https://www.youtube.com/results?search_query=atlantic+cod+collapse+documentary,,,yes,1,,,,,,,,
7.7,video,The Collapse of the Atlantic Cod Fishery,Case Studies - Cod Collapse,https://www.youtube.com/watch?v=3E3aJDCqj2s,,,yes,1,,,,,,,,
7.7,video,The Collapse of the Atlantic Cod Fishery - Smithsonian,,https://ocean.si.edu/ocean-life/fish/atlantic-cod,,,yes,1,,,,,,,,
7.7,video,Will the Ocean Ever Run Out of Fish? - TED-Ed,TED-Ed,https://ed.ted.com/lessons,,,yes,1,,,,,,,TED-Ed,
7.7,worksheet,Atlantic Cod Collapse Worksheet,NOAA,https://www.fisheries.noaa.gov/,,,,2,,,,,,,,
7.7,audio,BBC Climate Question: Overfishing,BBC,https://www.bbc.co.uk/programmes/w13xtvb8,,,,2,,,,,,,,
7.7,reading,Collapse of Atlantic Cod - NOAA Fisheries,NOAA,https://www.fisheries.noaa.gov/species/atlantic-cod,,,,2,,,,,,,,
7.7,video,How We Killed the Grand Banks Cod - Decades TV,Case Studies - Cod Collapse,https://www.youtube.com/watch?v=A6NEQyU7JnM,,,,2,,,,,,,,
7.7,game,Overfishing Challenge Game,Ecology Games Educational,https://www.legendsoflearning.com/learning-objectives/overfishing/,,,,2,,,,,,,,
7.7,simulation,Population Dynamics Simulator: Model fish stock collapse and recovery,Concord Consortium,https://learn.concord.org/resources/population-dynamics,,,,2,,,,,,,,
7.8,audio,From the Vault: Wolves of Yellowstone - Radiolab,Radiolab Environment,https://radiolab.org/,,,yes,1,,,,,,,,
7.8,video,How Wolves Change Rivers,Sustainable Human,https://www.youtube.com/watch?v=ysa5OBhXz-Q,,,yes,1,,,,,,,,
7.8,audio,How to Save a Planet: Wolves and Ecosystems,How to Save a Planet,https://open.spotify.com/show/1KzrasExlM5dgMYwgFHns6,,,yes,1,,,,,,,,
7.8,audio,Radiolab: Wolves of Yellowstone,Radiolab/WNYC,https://radiolab.org/episodes/wolves,,,yes,1,,,,,,,,
7.8,video,Some Animals Are More Equal than Others: Keystone Species and Trophic Cascades - HHMI,HHMI BioInteractive Ecology,https://www.biointeractive.org/classroom-resources/some-animals-are-more-equal-others,,,yes,1,,,,,,,HHMI BioInteractive,
7.8,video,The Wolves That Changed Yellowstone - National Geographic,Case Studies - Yellowstone Wolves,https://www.youtube.com/watch?v=3W7Q0ixc-jo,,,yes,1,,,,,,,,
7.8,interactive,Trophic Cascades Interactive - HHMI BioInteractive,HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/trophic-cascades,,,yes,1,,,,,,,HHMI BioInteractive,
7.8,video,Trophic Cascades in Yellowstone,HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/some-animals-are-more-equal-others-keystone-species,,,yes,1,,,,,,,HHMI BioInteractive,
7.8,video,Wolf Reintroduction Changes Yellowstone Ecosystem - National Geographic,Case Studies - Yellowstone Wolves,https://www.youtube.com/results?search_query=yellowstone+wolves+trophic+cascade,,,yes,1,,,,,,,,
7.8,reading,Wolves of Yellowstone - National Geographic,National Geographic,https://education.nationalgeographic.org/resource/wolves-yellowstone/,,,yes,1,,,,,,,,
7.8,worksheet,Wolves of Yellowstone Worksheet - HHMI BioInteractive,HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/wolves-yellowstone,,,yes,1,,,,,,,HHMI BioInteractive,
7.8,reading,Wolves of Yellowstone: The restoration that changed an ecosystem,National Park Service,https://www.nps.gov/yell/learn/nature/wolves.htm,,,yes,1,,,,,,,,
7.8,game,Yellowstone Ecosystem Game: Reintroduce wolves and balance the food web,National Geographic,https://education.nationalgeographic.org/resource/yellowstone/,,,yes,1,,,,,,,,
7.8,lab,Yellowstone Ecosystem Lab: Model wolf reintroduction and trophic cascades,HHMI BioInteractive,https://www.biointeractive.org/classroom-resources/wolves-of-yellowstone,,,yes,1,,,,,,,HHMI BioInteractive,
7.8,worksheet,Yellowstone Wolves Data Analysis - HHMI,Biology Corner Ecology,https://www.biointeractive.org/classroom-resources,,,yes,1,,,,,,,HHMI BioInteractive,
7.8,lab,Trophic Cascade Lab: Investigate how predators reshape ecosystems,Concord Consortium,https://learn.concord.org/resources/trophic-cascades,,,,2,,,,,,,,
7.8,game,Yellowstone Wolves Trophic Cascade Game,Ecology Games Educational,https://www.legendsoflearning.com/learning-objectives/trophic-cascades/,,,,2,,,,,,,,
7.9,video,Charles River Watershed Association - River History,,https://www.crwa.org/charles-river-history,,,yes,1,,,,,,,,
7.9,video,A Watershed Moment: How Boston's Charles River Went from Polluted to Pristine,Grist,https://grist.org/regulation/charles-river-boston-waters-of-the-us/,,,,2,,,,,,,,
7.9,reading,Charles River Cleanup - Mass.gov,Case Studies - Charles River,https://www.mass.gov/info-details/charles-river-water-quality,,,,2,,,,,,,,
7.9,reading,Charles River Restoration - EPA,EPA,https://www.epa.gov/charlesriver,,,,2,,,,,,,,
7.9,interactive,Charles River Watershed Interactive Map: Explore local restoration efforts,CRWA,https://www.crwa.org/,,,,2,,,,,,,,
7.9,audio,How to Save a Planet: River Restoration,How to Save a Planet,https://open.spotify.com/show/1KzrasExlM5dgMYwgFHns6,,,,2,,,,,,,,
7.9,video,Love That Dirty Water: Is the Charles River Actually That Dirty? - GBH,GBH Boston,https://www.wgbh.org/news/local/2023-04-21/love-that-dirty-water-is-the-charles-river-actually-that-dirty,,,,2,,,,,,,,
7.9,video,Swimming in the Charles River - Bostons Comeback Story,WGBH,https://www.youtube.com/watch?v=Sz6Kt2xLSUo,,,,2,,,,,,,,
7.9,audio,The Charles River Story: From pollution to restoration,Living on Earth,https://www.loe.org/,,,,2,,,,,,,,
7.1,interactive,NGSS Environmental Science Standards Interactive: Explore aligned standards,NGSS,https://www.nextgenscience.org/topic-arrangement/hsearth-and-human-activity,,,yes,1,,,,,,,,
7.1,video,Boston Harbor Cleanup - Americas Dirtiest Harbor,WGBH,https://www.youtube.com/watch?v=bvPaEdSjIWQ,,,,2,,,,,,,,
7.1,reading,Cape Cod Glacial History - NPS,NPS,https://www.nps.gov/caco/learn/nature/geologicformations.htm,,,,2,,,,,,,,
7.1,simulation,EPA State Environmental Data: Explore Massachusetts environmental metrics,EPA,https://www.epa.gov/enviro/state-environmental-data,,,,2,,,,,,,,
7.1,lab,Environmental Regulation Lab: Test how standards affect pollution outcomes,EPA,https://www.epa.gov/laws-regulations,,,,2,,,,,,,,
7.1,video,Gulf of Maine Warming - NOAA,NOAA,https://www.youtube.com/watch?v=nkDzEVpFv1I,,,,2,,,,,,,,
7.1,video,Local Environmental Action in New England - PBS NOVA,PBS,https://www.pbs.org/wgbh/nova/,,,,2,,,,,,,,
7.1,simulation,MA Environmental Data Explorer: Visualize state environmental indicators,MassDEP,https://www.mass.gov/orgs/massdep,,,,2,,,,,,,,
7.1,interactive,MA Environmental Standards Explorer: Browse Massachusetts curriculum frameworks,Massachusetts DESE,https://www.doe.mass.edu/frameworks/scitech/2016-04.pdf,,,,2,,,,,,,,
7.1,game,MA Environmental Trivia: Test knowledge of Massachusetts environmental standards,Quizlet,https://quizlet.com/subject/massachusetts-environmental/,,,,2,,,,,,,,
7.1,audio,Massachusetts Environmental Standards: State policy and sustainability goals,Living on Earth,https://www.loe.org/,,,,2,,,,,,,,
