topic_code,type,title,provider,url,duration,notes,is_primary,rank,pace,lod,breadth,dok,wida,visuals,series,prereq
2.4c,reading,Element Groups,CK-12,https://www.ck12.org/chemistry/groups-of-elements/,,,,,,,,,,,CK-12 FlexBooks,
3.4,simulation,Build a Molecule,PhET,https://phet.colorado.edu/en/simulations/build-a-molecule,,,,,,,,,,,PhET Simulations,
3.7b,video,Polarity Review,TED-Ed,https://www.youtube.com/watch?v=zF-Br0dU3Cc,,,,,,,,,,,TED-Ed,
7.4,worksheet,Gas Laws Worksheet,ChemTeam,https://www.chemteam.info/GasLaw/GasLaw.html,,,,,,,,,,,,
3.5,simulation,Build a Molecule,PhET,https://phet.colorado.edu/en/simulations/build-a-molecule,,,,,,,,,,,PhET Simulations,
2.5a,reading,Valence Electrons and Groups,CK-12,https://www.ck12.org/chemistry/valence-electrons-and-the-periodic-table/,,,,,,,,,,,CK-12 FlexBooks,
2.1a,simulation,Rutherford Scattering,PhET,https://phet.colorado.edu/en/simulations/rutherford-scattering,,,,,,,,,,,PhET Simulations,
7.2a,video,Pressure Review,TED-Ed,https://www.youtube.com/watch?v=kz_EPjdxMyk,,,,,,,,,,,TED-Ed,
10.1a,simulation,Energy Forms and Changes,PhET,https://phet.colorado.edu/en/simulations/energy-forms-and-changes,,,,,,,,,,,PhET Simulations,
3.7b,video,Polar Nonpolar Tutorial,Mike Corsetti,https://www.youtube.com/watch?v=DuAPd_p4PqE,,,,,,,,,,,,
10.1b,simulation,Energy Forms and Changes,PhET,https://phet.colorado.edu/en/simulations/energy-forms-and-changes,,,,,,,,,,,PhET Simulations,
8.5b,worksheet,Molarity Problems Worksheet,ChemTeam,https://www.chemteam.info/Solutions/Molarity.html,,,,,,,,,,,,
2.5b,reading,Lewis Electron Dot Structures,CK-12,https://www.ck12.org/chemistry/lewis-electron-dot-structures/,,,,,,,,,,,CK-12 FlexBooks,
1.1,reading,What is Chemistry? - LibreTexts,Chemistry LibreTexts,https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry/01%3A_The_Chemical_World,,,,,,,,,,,Chemistry LibreTexts,
7.2b,video,Volume Temp Review,TED-Ed,https://www.youtube.com/watch?v=EGpfcNOOmGI,,,,,,,,,,,TED-Ed,
9.4a,worksheet,pH Calculations Worksheet,ChemTeam,https://www.chemteam.info/AcidBase/pH.html,,,,,,,,,,,,
5.8a,simulation,Reactions and Rates,PhET,https://phet.colorado.edu/en/simulations/reactions-and-rates,,,,,,,,,,,PhET Simulations,
1.2,reading,The Scientific Method - LibreTexts,Chemistry LibreTexts,https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry/01%3A_The_Chemical_World/1.03%3A_The_Scientific_Method,,,,,,,,,,,Chemistry LibreTexts,
2.6,reading,Atomic Radius,CK-12,https://www.ck12.org/chemistry/atomic-radius/,,,,,,,,,,,CK-12 FlexBooks,
5.8b,simulation,Reactions and Rates,PhET,https://phet.colorado.edu/en/simulations/reactions-and-rates,,,,,,,,,,,PhET Simulations,
7.2c,video,Conversions Review,TED-Ed,https://www.youtube.com/watch?v=UjcTm22fxrk,,,,,,,,,,,TED-Ed,
1.5a,simulation,Density,PhET,https://phet.colorado.edu/en/simulations/density,,,,,,,,,,,PhET Simulations,
10.5,worksheet,Calorimetry Problems Worksheet,ChemTeam,https://www.chemteam.info/Thermochem/Calorimetry.html,,,,,,,,,,,,
1.3,reading,Classification of Matter - LibreTexts,Chemistry LibreTexts,https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry/03%3A_Matter_and_Energy/3.02%3A_Classifying_Matter,,,,,,,,,,,Chemistry LibreTexts,
2.7a,reading,Reactivity of Metals,CK-12,https://www.ck12.org/chemistry/reactivity-of-metals/,,,,,,,,,,,CK-12 FlexBooks,
7.3,simulation,Diffusion,PhET,https://phet.colorado.edu/en/simulations/diffusion,,,,,,,,,,,PhET Simulations,
1.1,reading,Chemistry in Context - OpenStax Ch 1,OpenStax Chemistry 2e,https://openstax.org/books/chemistry-2e/pages/1-introduction,,,,,,,,,,,OpenStax Chemistry 2e,
1.4,reading,Physical and Chemical Properties - LibreTexts,Chemistry LibreTexts,https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry/03%3A_Matter_and_Energy/3.06%3A_Physical_and_Chemical_Properties,,,,,,,,,,,Chemistry LibreTexts,
3.6,simulation,Molecule Shapes: Basics,PhET,https://phet.colorado.edu/en/simulations/molecule-shapes-basics,,,,,,,,,,,PhET Simulations,
7.3,video,KMT Review,TED-Ed,https://www.youtube.com/watch?v=IFKnq9QM6_A,,,,,,,,,,,TED-Ed,
2.4a,interactive,Interactive Periodic Table,Ptable,https://ptable.com/,,,,,,,,,,,,
2.7b,reading,Reactivity of Nonmetals,CK-12,https://www.ck12.org/chemistry/reactivity-of-nonmetals/,,,,,,,,,,,CK-12 FlexBooks,
7.2a,simulation,Under Pressure,PhET,https://phet.colorado.edu/en/simulations/under-pressure,,,,,,,,,,,PhET Simulations,
1.2,reading,Phases and Classification of Matter - OpenStax Ch 1.2,OpenStax Chemistry 2e,https://openstax.org/books/chemistry-2e/pages/1-2-phases-and-classification-of-matter,,,,,,,,,,,OpenStax Chemistry 2e,
5.7a,simulation,Molecules and Light,PhET,https://phet.colorado.edu/en/simulations/molecules-and-light,,,,,,,,,,,PhET Simulations,
2.4b,interactive,Interactive Periodic Table - Properties,Ptable,https://ptable.com/#Properties,,,,,,,,,,,,
1.5a,reading,Physical and Chemical Changes - LibreTexts,Chemistry LibreTexts,https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry/03%3A_Matter_and_Energy/3.07%3A_Physical_and_Chemical_Changes,,Spans 1.5a and 1.5b,,,,,,,,,Chemistry LibreTexts,
7.4,video,Boyle Law Review,TED-Ed,https://www.youtube.com/watch?v=Mz2nDXElcoM,,,,,,,,,,,TED-Ed,
2.3a,simulation,Blackbody Spectrum,PhET,https://phet.colorado.edu/en/simulations/blackbody-spectrum,,,,,,,,,,,PhET Simulations,
3.1,reading,The Octet Rule,CK-12,https://www.ck12.org/chemistry/octet-rule/,,,,,,,,,,,CK-12 FlexBooks,
2.4c,interactive,Interactive Periodic Table - Families,Ptable,https://ptable.com/#Orbital,,,,,,,,,,,,
3.3,simulation,Coulomb's Law,PhET,https://phet.colorado.edu/en/simulations/coulombs-law,,,,,,,,,,,PhET Simulations,
1.3,reading,Physical and Chemical Properties - OpenStax Ch 1.3,OpenStax Chemistry 2e,https://openstax.org/books/chemistry-2e/pages/1-3-physical-and-chemical-properties,,,,,,,,,,,OpenStax Chemistry 2e,
1.1,reading,Measurements in Chemistry - LibreTexts,Chemistry LibreTexts,https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry/02%3A_Measurement_and_Problem_Solving,,RECODED: was 1.6 (mixtures) → 1.1 (intro/measurements); review placement,,,,,,,,,Chemistry LibreTexts,
7.5,video,Charles Law Review,TED-Ed,https://www.youtube.com/watch?v=LzYRvJ4LXAI,,,,,,,,,,,TED-Ed,
1.3,worksheet,Classification of Matter Worksheet,Science Geek,https://sciencegeek.net/Chemistry/taters/Unit1.shtml,,,,,,,,,,,,
1.4,worksheet,Physical vs Chemical Properties Worksheet,Science Geek,https://sciencegeek.net/Chemistry/taters/Unit1.shtml,,,,,,,,,,,,
1.5a,worksheet,Physical and Chemical Changes Practice,Science Geek,https://sciencegeek.net/Chemistry/taters/Unit1.shtml,,Spans 1.5a and 1.5b,,,,,,,,,,
2.1a,worksheet,Atomic Structure Worksheet,Science Geek,https://sciencegeek.net/Chemistry/taters/Unit2.shtml,,,,,,,,,,,,
2.2a,worksheet,Atomic Number and Mass Number Practice,Science Geek,https://sciencegeek.net/Chemistry/taters/Unit2.shtml,,,,,,,,,,,,
3.2a,reading,Cations,CK-12,https://www.ck12.org/chemistry/cations/,,,,,,,,,,,CK-12 FlexBooks,
2.2b,worksheet,Isotopes Worksheet,Science Geek,https://sciencegeek.net/Chemistry/taters/Unit2.shtml,,,,,,,,,,,,
2.3a,worksheet,Electron Configuration Practice,Science Geek,https://sciencegeek.net/Chemistry/taters/Unit3.shtml,,,,,,,,,,,,
2.4a,worksheet,Periodic Table Worksheet,Science Geek,https://sciencegeek.net/Chemistry/taters/Unit3.shtml,,,,,,,,,,,,
2.5a,worksheet,Periodic Trends Practice,Science Geek,https://sciencegeek.net/Chemistry/taters/Unit3.shtml,,,,,,,,,,,,
3.1,worksheet,Ionic Bonding Worksheet,Science Geek,https://sciencegeek.net/Chemistry/taters/Unit4.shtml,,,,,,,,,,,,
3.4,worksheet,Covalent Bonding Practice,Science Geek,https://sciencegeek.net/Chemistry/taters/Unit4.shtml,,RECODED: was 3.2 (cations/anions) → 3.4 (covalent bonding),,,,,,,,,,
3.5,interactive,3D Molecule Builder,MolView,https://molview.org/,,,,,,,,,,,,
3.4,worksheet,Lewis Structures Worksheet,Science Geek,https://sciencegeek.net/Chemistry/taters/Unit4.shtml,,,,,,,,,,,,
3.5,worksheet,VSEPR and Molecular Geometry Worksheet,Science Geek,https://sciencegeek.net/Chemistry/taters/Unit4.shtml,,,,,,,,,,,,
1.1,reading,Measurements - OpenStax Ch 1.4,OpenStax Chemistry 2e,https://openstax.org/books/chemistry-2e/pages/1-4-measurements,,RECODED: was 1.6 → 1.1; review placement,,,,,,,,,OpenStax Chemistry 2e,
2.1a,reading,Atoms and Subatomic Particles - LibreTexts,Chemistry LibreTexts,https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry/04%3A_Atoms_and_Elements/4.03%3A_Subatomic_Particles,,,,,,,,,,,Chemistry LibreTexts,
3.6,interactive,3D Molecular Geometry,MolView,https://molview.org/,,,,,,,,,,,,
3.2b,reading,Anions,CK-12,https://www.ck12.org/chemistry/anions/,,,,,,,,,,,CK-12 FlexBooks,
7.6,video,Gay-Lussac Review,TED-Ed,https://www.youtube.com/watch?v=VCQJjuXJM3c,,,,,,,,,,,TED-Ed,
2.1a,reading,Early Atomic Theory - OpenStax Ch 2.1,OpenStax Chemistry 2e,https://openstax.org/books/chemistry-2e/pages/2-1-early-ideas-in-atomic-theory,,,,,,,,,,,OpenStax Chemistry 2e,
4.2,worksheet,Naming Ionic Compounds Worksheet,ChemTeam,https://www.chemteam.info/Nomenclature/Nomenclature.html,,RECODED: was 4.1 (formulas) → 4.2 (naming),,,,,,,,,,
4.2,worksheet,Naming Covalent Compounds Worksheet,ChemTeam,https://www.chemteam.info/Nomenclature/Nomenclature.html,,,,,,,,,,,,
4.3,worksheet,Writing Chemical Formulas Practice,ChemTeam,https://www.chemteam.info/Nomenclature/Nomenclature.html,,,,,,,,,,,,
5.1a,worksheet,Evidence of Chemical Reactions Worksheet,Science Geek,https://sciencegeek.net/Chemistry/taters/Unit6.shtml,,Spans 5.1a and 5.1b,,,,,,,,,,
5.3b,worksheet,Balancing Chemical Equations Practice,ChemTeam,https://www.chemteam.info/Equations/Balance-Eq.html,,,,,,,,,,,,
5.4a,worksheet,Types of Reactions Worksheet,Science Geek,https://sciencegeek.net/Chemistry/taters/Unit6.shtml,,,,,,,,,,,,
5.6,worksheet,Combustion Reactions Practice,Science Geek,https://sciencegeek.net/Chemistry/taters/Unit6.shtml,,,,,,,,,,,,
6.1a,worksheet,Mole Concept Worksheet,ChemTeam,https://www.chemteam.info/Mole/Mole.html,,Spans 6.1a and 6.1b,,,,,,,,,,
6.2a,worksheet,Molar Mass Calculations Worksheet,ChemTeam,https://www.chemteam.info/Mole/Mole.html,,Spans 6.2a and 6.2b,,,,,,,,,,
6.3a,worksheet,Mole Conversions Practice,ChemTeam,https://www.chemteam.info/Mole/Mole.html,,Spans 6.3a and 6.3b,,,,,,,,,,
6.7,worksheet,Stoichiometry Problems Worksheet,ChemTeam,https://www.chemteam.info/Stoichiometry/Stoichiometry.html,,,,,,,,,,,,
1.3,lab,Lab Safety and Equipment Virtual Lab,Labster,https://www.labster.com/simulations/lab-safety,,Access: paid,,,,,,,,,Labster Virtual Labs,
6.9a,worksheet,Limiting Reagent Problems,ChemTeam,https://www.chemteam.info/Stoichiometry/Stoichiometry.html,,RECODED: was 6.8 (mass stoich) → 6.9a (limiting reactant),,,,,,,,,,
1.5a,lab,Physical and Chemical Changes Virtual Lab,Labster,https://www.labster.com/simulations/introduction-to-chemistry,,Spans 1.5a and 1.5b; Access: paid,,,,,,,,,Labster Virtual Labs,
2.1a,lab,Atomic Structure Virtual Lab,Labster,https://www.labster.com/simulations/atomic-structure,,Access: paid,,,,,,,,,Labster Virtual Labs,
2.2b,lab,Isotopes and Atomic Mass Virtual Lab,Labster,https://www.labster.com/simulations/isotopes-and-atomic-mass,,Access: paid,,,,,,,,,Labster Virtual Labs,
2.1b,reading,The Structure of the Atom - LibreTexts,Chemistry LibreTexts,https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry/04%3A_Atoms_and_Elements/4.04%3A_The_Structure_of_Atoms,,,,,,,,,,,Chemistry LibreTexts,
2.3a,lab,Electron Configuration Virtual Lab,Labster,https://www.labster.com/simulations/electron-configuration,,Access: paid,,,,,,,,,Labster Virtual Labs,
3.1,lab,Ionic and Covalent Bonds Virtual Lab,Labster,https://www.labster.com/simulations/ionic-and-covalent-bonds,,Access: paid,,,,,,,,,Labster Virtual Labs,
3.5,lab,Molecular Geometry Virtual Lab,Labster,https://www.labster.com/simulations/molecular-geometry,,Access: paid,,,,,,,,,Labster Virtual Labs,
5.1a,lab,Chemical Reactions Virtual Lab,Labster,https://www.labster.com/simulations/chemical-reactions,,Spans 5.1a and 5.1b; Access: paid,,,,,,,,,Labster Virtual Labs,
5.3b,lab,Balancing Equations Virtual Lab,Labster,https://www.labster.com/simulations/stoichiometry,,Access: paid,,,,,,,,,Labster Virtual Labs,
6.1a,lab,The Mole Virtual Lab,Labster,https://www.labster.com/simulations/moles,,Spans 6.1a and 6.1b; Access: paid,,,,,,,,,Labster Virtual Labs,
6.8a,lab,Stoichiometry Virtual Lab,Labster,https://www.labster.com/simulations/stoichiometry,,RECODED: was 6.8 → 6.8a; Access: paid,,,,,,,,,Labster Virtual Labs,
2.2c,interactive,Isotope Explorer,IAEA,https://www-nds.iaea.org/relnsd/vcharthtml/VChartHTML.html,,Not ELL-friendly,,,,,,,,,,
7.4,lab,Gas Laws Virtual Lab - Boyle's Law,Beyond Labz,https://beyondlabz.com/simulations/gas-properties,,Access: paid,,,,,,,,,,
7.5,lab,Gas Laws Virtual Lab - Charles's Law,Beyond Labz,https://beyondlabz.com/simulations/gas-properties,,Access: paid,,,,,,,,,,
7.8a,lab,Ideal Gas Law Virtual Lab,Beyond Labz,https://beyondlabz.com/simulations/ideal-gas-law,,Spans 7.8a and 7.8b; Access: paid,,,,,,,,,,
3.3,reading,Ionic Bonds,CK-12,https://www.ck12.org/chemistry/ionic-bonds/,,,,,,,,,,,CK-12 FlexBooks,
7.7,video,Combined Law Review,TED-Ed,https://www.youtube.com/watch?v=R-6F1FxVx7A,,,,,,,,,,,TED-Ed,
2.1b,reading,Evolution of Atomic Theory - OpenStax Ch 2.2,OpenStax Chemistry 2e,https://openstax.org/books/chemistry-2e/pages/2-2-evolution-of-atomic-theory,,,,,,,,,,,OpenStax Chemistry 2e,
8.3,interactive,Solubility Table Interactive,ChemCollective,https://chemcollective.org/activities/solubility,,,,,,,,,,,ChemCollective Virtual Labs,
2.2a,reading,Atomic Number and Mass Number - LibreTexts,Chemistry LibreTexts,https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry/04%3A_Atoms_and_Elements/4.05%3A_Atomic_Number_and_Mass_Number,,,,,,,,,,,Chemistry LibreTexts,
3.4,reading,Covalent Bonds,CK-12,https://www.ck12.org/chemistry/covalent-bonds/,,,,,,,,,,,CK-12 FlexBooks,
7.8a,video,Ideal Gas Review,TED-Ed,https://www.youtube.com/watch?v=GwoX_BemwH8,,,,,,,,,,,TED-Ed,
7.4,worksheet,Boyle's Law Problems Worksheet,ChemTeam,https://www.chemteam.info/GasLaw/GasLaw.html,,,,,,,,,,,,
7.5,worksheet,Charles's Law Problems Worksheet,ChemTeam,https://www.chemteam.info/GasLaw/GasLaw.html,,,,,,,,,,,,
7.7,worksheet,Combined Gas Law Problems,ChemTeam,https://www.chemteam.info/GasLaw/GasLaw.html,,,,,,,,,,,,
7.8a,worksheet,Ideal Gas Law Problems Worksheet,ChemTeam,https://www.chemteam.info/GasLaw/GasLaw.html,,Spans 7.8a and 7.8b,,,,,,,,,,
8.3,worksheet,Molarity Calculations Worksheet,ChemTeam,https://www.chemteam.info/Solutions/Solutions.html,,,,,,,,,,,,
2.2a,reading,Atomic Structure and Symbolism - OpenStax Ch 2.3,OpenStax Chemistry 2e,https://openstax.org/books/chemistry-2e/pages/2-3-atomic-structure-and-symbolism,,,,,,,,,,,OpenStax Chemistry 2e,
8.6,worksheet,Dilution Problems Worksheet,ChemTeam,https://www.chemteam.info/Solutions/Solutions.html,,RECODED: was 8.4 (solubility) → 8.6 (dilution),,,,,,,,,,
9.3,worksheet,pH Calculations Worksheet,ChemTeam,https://www.chemteam.info/AcidBase/AcidBase.html,,,,,,,,,,,,
9.6,worksheet,Neutralization Reactions Worksheet,ChemTeam,https://www.chemteam.info/AcidBase/AcidBase.html,,,,,,,,,,,,
10.5,worksheet,Calorimetry Calculations Worksheet,ChemTeam,https://www.chemteam.info/Thermochem/Thermochem.html,,,,,,,,,,,,
10.6,worksheet,Hess's Law Problems Worksheet,ChemTeam,https://www.chemteam.info/Thermochem/Thermochem.html,,,,,,,,,,,,
8.1a,lab,Solutions Virtual Lab,Labster,https://www.labster.com/simulations/solutions,,Spans 8.1a and 8.1b; Access: paid,,,,,,,,,Labster Virtual Labs,
8.2,lab,Solubility Virtual Lab,ChemCollective,https://chemcollective.org/activities/vlab/87,,,,,,,,,,,ChemCollective Virtual Labs,
8.3,lab,Molarity Virtual Lab,ChemCollective,https://chemcollective.org/activities/vlab/88,,,,,,,,,,,ChemCollective Virtual Labs,
8.6,lab,Dilutions Virtual Lab,ChemCollective,https://chemcollective.org/activities/vlab/89,,RECODED: was 8.4 → 8.6,,,,,,,,,ChemCollective Virtual Labs,
9.1a,lab,Acids and Bases Virtual Lab,Labster,https://www.labster.com/simulations/acids-and-bases,,Spans 9.1a and 9.1b; Access: paid,,,,,,,,,Labster Virtual Labs,
9.3,lab,pH Measurement Virtual Lab,ChemCollective,https://chemcollective.org/activities/vlab/90,,,,,,,,,,,ChemCollective Virtual Labs,
9.6,lab,Acid-Base Titration Virtual Lab,Labster,https://www.labster.com/simulations/acid-base-titration,,Access: paid,,,,,,,,,Labster Virtual Labs,
9.7a,lab,Titration Virtual Lab,ChemCollective,https://chemcollective.org/activities/vlab/91,,Spans 9.7a and 9.7b,,,,,,,,,ChemCollective Virtual Labs,
10.1a,lab,Thermochemistry Virtual Lab,Labster,https://www.labster.com/simulations/thermodynamics,,Spans 10.1a and 10.1b; Access: paid,,,,,,,,,Labster Virtual Labs,
10.4,lab,Calorimetry Virtual Lab,Beyond Labz,https://beyondlabz.com/simulations/calorimetry,,Access: paid,,,,,,,,,,
10.5,lab,Heat of Reaction Calorimetry Lab,ChemCollective,https://chemcollective.org/activities/vlab/92,,,,,,,,,,,ChemCollective Virtual Labs,
5.8a,lab,Reaction Rates Virtual Lab,Labster,https://www.labster.com/simulations/reaction-rates,,Access: paid,,,,,,,,,Labster Virtual Labs,
6.6a,lab,Percent Composition Virtual Lab,ChemCollective,https://chemcollective.org/activities/vlab/93,,REVIEW: percent composition - no exact pacing code; assigned 6.6a,,,,,,,,,ChemCollective Virtual Labs,
8.5b,lab,Virtual Titration Lab,ChemCollective,https://chemcollective.org/vlabs/titration,,,,,,,,,,,ChemCollective Virtual Labs,
3.5,reading,Lewis Structures,CK-12,https://www.ck12.org/chemistry/lewis-structures/,,,,,,,,,,,CK-12 FlexBooks,
2.4a,interactive,Ptable - Interactive Periodic Table,Ptable,https://ptable.com/,,,,,,,,,,,,
2.4b,interactive,Ptable - Metals Nonmetals Metalloids View,Ptable,https://ptable.com/#Properties,,,,,,,,,,,,
2.5a,interactive,Ptable - Periodic Trends Visualization,Ptable,https://ptable.com/#Properties/Series,,,,,,,,,,,,
2.6,interactive,Ptable - Ionization Energy Trend,Ptable,https://ptable.com/#Properties/Series,,RECODED: was 2.6a (not in pacing) → 2.6; content is ionization energy,,,,,,,,,,
2.7a,interactive,Ptable - Electronegativity Trend,Ptable,https://ptable.com/#Properties/Series,,,,,,,,,,,,
2.2b,reading,Isotopes and Atomic Mass - LibreTexts,Chemistry LibreTexts,https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry/04%3A_Atoms_and_Elements/4.06%3A_Isotopes_and_Atomic_Mass,,,,,,,,,,,Chemistry LibreTexts,
2.7b,interactive,Ptable - Atomic Radius Trend,Ptable,https://ptable.com/#Properties/Series,,,,,,,,,,,,
3.4,interactive,Molview - 3D Lewis Structure Builder,MolView,https://molview.org/,,,,,,,,,,,,
3.5,interactive,Molview - 3D Molecular Geometry Viewer,MolView,https://molview.org/,,,,,,,,,,,,
7.8b,video,IGL Problems Review,TED-Ed,https://www.youtube.com/watch?v=q3MiUe7SJYE,,,,,,,,,,,TED-Ed,
3.7b,interactive,Molview - Polar vs Nonpolar 3D Visualization,MolView,https://molview.org/,,,,,,,,,,,,
3.1,interactive,Ionic Bonding Interactive Activity,ChemCollective,https://chemcollective.org/activities,,,,,,,,,,,ChemCollective Virtual Labs,
3.4,interactive,Covalent Bonding Interactive Activity,ChemCollective,https://chemcollective.org/activities,,RECODED: was 3.2 → 3.4,,,,,,,,,ChemCollective Virtual Labs,
5.3b,interactive,Balancing Chemical Equations Interactive,ChemCollective,https://chemcollective.org/activities,,,,,,,,,,,ChemCollective Virtual Labs,
6.1a,interactive,Mole Concept Interactive Calculator,ChemCollective,https://chemcollective.org/activities,,Spans 6.1a and 6.1b,,,,,,,,,ChemCollective Virtual Labs,
7.4,interactive,Gas Laws Interactive - Boyle's Law,ChemCollective,https://chemcollective.org/activities,,,,,,,,,,,ChemCollective Virtual Labs,
8.1a,interactive,Solutions Interactive Mixer,ChemCollective,https://chemcollective.org/activities,,Spans 8.1a and 8.1b,,,,,,,,,ChemCollective Virtual Labs,
9.3,interactive,pH Scale Interactive Explorer,ChemCollective,https://chemcollective.org/activities,,,,,,,,,,,ChemCollective Virtual Labs,
9.7a,interactive,Titration Interactive Simulator,ChemCollective,https://chemcollective.org/activities,,Spans 9.7a and 9.7b,,,,,,,,,ChemCollective Virtual Labs,
10.2,interactive,Endothermic vs Exothermic Interactive,ChemCollective,https://chemcollective.org/activities,,,,,,,,,,,ChemCollective Virtual Labs,
1.1,interactive,What is Chemistry Interactive Explorer,CK-12,https://www.ck12.org/chemistry/what-is-chemistry/,,,,,,,,,,,CK-12 FlexBooks,
1.3,interactive,Classification of Matter Interactive,CK-12,https://www.ck12.org/chemistry/classification-of-matter/,,,,,,,,,,,CK-12 FlexBooks,
2.1a,interactive,Atom Builder Interactive,CK-12,https://www.ck12.org/chemistry/atomic-structure/,,,,,,,,,,,CK-12 FlexBooks,
4.2,interactive,Naming Compounds Interactive Quiz,CK-12,https://www.ck12.org/chemistry/naming-ionic-compounds/,,RECODED: was 4.1 → 4.2,,,,,,,,,CK-12 FlexBooks,
2.3a,reading,Electron Configurations - OpenStax Ch 6.4,OpenStax Chemistry 2e,https://openstax.org/books/chemistry-2e/pages/6-4-electronic-structure-of-atoms-electron-configurations,,,,,,,,,,,OpenStax Chemistry 2e,
5.2,interactive,Conservation of Mass Interactive,CK-12,https://www.ck12.org/chemistry/conservation-of-mass/,,,,,,,,,,,CK-12 FlexBooks,
6.2a,interactive,Molar Mass Calculator Interactive,CK-12,https://www.ck12.org/chemistry/molar-mass/,,Spans 6.2a and 6.2b,,,,,,,,,CK-12 FlexBooks,
9.7a,lab,Acid-Base Titration Lab,ChemCollective,https://chemcollective.org/vlabs/acid_base,,,,,,,,,,,ChemCollective Virtual Labs,
2.3a,reading,Electron Configurations - LibreTexts,Chemistry LibreTexts,https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry/04%3A_Atoms_and_Elements/4.13%3A_Electron_Configurations,,,,,,,,,,,Chemistry LibreTexts,
7.9,video,Gas Stoich Review,TED-Ed,https://www.youtube.com/watch?v=Hv_xYcHeJdc,,,,,,,,,,,TED-Ed,
3.6,reading,VSEPR Theory,CK-12,https://www.ck12.org/chemistry/vsepr/,,,,,,,,,,,CK-12 FlexBooks,
6.9a,lab,Stoichiometry Virtual Lab,ChemCollective,https://chemcollective.org/vlabs/stoichiometry,,,,,,,,,,,ChemCollective Virtual Labs,
2.3b,reading,Valence Electrons - LibreTexts,Chemistry LibreTexts,https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry/04%3A_Atoms_and_Elements/4.14%3A_Valence_Electrons,,,,,,,,,,,Chemistry LibreTexts,
2.4a,reading,The Periodic Table - OpenStax Ch 6.5,OpenStax Chemistry 2e,https://openstax.org/books/chemistry-2e/pages/6-5-periodic-variations-in-element-properties,,,,,,,,,,,OpenStax Chemistry 2e,
3.7a,reading,Electronegativity,CK-12,https://www.ck12.org/chemistry/electronegativity/,,,,,,,,,,,CK-12 FlexBooks,
10.5,lab,Calorimetry Virtual Lab,ChemCollective,https://chemcollective.org/vlabs/calorimetry,,,,,,,,,,,ChemCollective Virtual Labs,
2.4a,reading,The Periodic Table - LibreTexts,Chemistry LibreTexts,https://chem.libretexts.org/Bookshelves/Introductory_Chemistry/Introductory_Chemistry/04%3A_Atoms_and_Elements/4.07%3A_The_Periodic_Table,,,,,,,,,,,Chemistry LibreTexts,
3.1,reading,Ionic Bonding - OpenStax Ch 7.2,OpenStax Chemistry 2e,https://openstax.org/books/chemistry-2e/pages/7-2-ionic-bonding,,,,,,,,,,,OpenStax Chemistry 2e,
5.6,video,Combustion Reactions Explained,Real Chemistry,https://www.youtube.com/watch?v=combustion-real-chem,,,,,,,,,,,,
3.7a,video,Electronegativity and Bond Polarity Explained,Conquer Chemistry,https://www.youtube.com/watch?v=electronegativity-cc,,,,,,,,,,,,
3.7b,video,Polar vs Nonpolar Molecules - How to Tell,Conquer Chemistry,https://www.youtube.com/watch?v=polar-nonpolar-cc,,,,,,,,,,,,
5.3b,video,How to Balance Chemical Equations - Easy Method,Real Chemistry,https://www.youtube.com/watch?v=balance-eq-rc,,,,,,,,,,,,
5.4a,video,Synthesis Reactions Examples and Practice,Conquer Chemistry,https://www.youtube.com/watch?v=synthesis-cc,,,,,,,,,,,,
5.4b,video,Decomposition Reactions Explained,Conquer Chemistry,https://www.youtube.com/watch?v=decomposition-cc,,,,,,,,,,,,
5.5a,video,Single Replacement Reactions with Activity Series,Real Chemistry,https://www.youtube.com/watch?v=single-replace-rc,,,,,,,,,,,,
5.5b,video,Double Replacement Reactions - Predicting Products,Real Chemistry,https://www.youtube.com/watch?v=double-replace-rc,,,,,,,,,,,,
5.7a,video,Exothermic Reactions - Energy Release in Chemistry,Real Chemistry,https://www.youtube.com/watch?v=exothermic-rc,,,,,,,,,,,,
5.7b,video,Endothermic Reactions - Energy Absorption,Real Chemistry,https://www.youtube.com/watch?v=endothermic-rc,,,,,,,,,,,,
5.8a,video,Factors Affecting Reaction Rate,Conquer Chemistry,https://www.youtube.com/watch?v=reaction-rate-cc,,,,,,,,,,,,
5.8b,video,Catalysts - How They Speed Up Reactions,Periodic Videos,https://www.youtube.com/watch?v=catalysts-pv,,,,,,,,,,,,
